loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;17.01611328125;2.1100001335144;;;;;;17.01611328125;2.1100001335144;;;;;;;;;;;;;;;;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;16.854820251465;2.0899996757507;;;;;;16.854820251465;2.0899996757507;;;;;;;;;;;;;;;;
82;ft.C.x;transpose_x_yz;21;ft.f90:1396-1396;Innermost;12.016117095947;1.4899998903275;;;;;;12.016117095947;1.4899998903275;;;;;;;;;;;;;;;;
91;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;8.6693468093872;1.0750000476837;;;;;;8.6693468093872;1.0750000476837;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;5.3225750923157;0.6599999666214;;;;;;5.3225750923157;0.6599999666214;;;;;;;;;;;;;;;;
95;ft.C.x;transpose2_local;23;ft.f90:1332-1334;Innermost;4.6774144172668;0.5799999833107;;;;;;4.6774144172668;0.5799999833107;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;20.120948791504;2.4950001239777;;;;;;3.1048355102539;0.38499999046326;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.3387072086334;0.28999999165535;;;;;;2.3387072086334;0.28999999165535;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;2.2177395820618;0.27499997615814;;;;;;2.2177395820618;0.27499997615814;;;;;;;;;;;;;;;;
75;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;2.1774172782898;0.27000001072884;;;;;;2.1774172782898;0.27000001072884;;;;;;;;;;;;;;;;
86;ft.C.x;transpose_xy_z;22;ft.f90:1396-1396;Innermost;1.4112889766693;0.17499999701977;;;;;;1.4112889766693;0.17499999701977;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;21.16933631897;2.6250002384186;;;;;;1.0483859777451;0.12999999523163;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;0.92741847038269;0.11500000208616;;;;;;0.92741847038269;0.11500000208616;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;0.64516067504883;0.079999998211861;;;;;;0.64516067504883;0.079999998211861;;;;;;;;;;;;;;;;
147;ft.C.x;vranlc;53;randi8.f90:60-62;Single;0.60483813285828;0.075000002980232;;;;;;0.60483813285828;0.075000002980232;;;;;;;;;;;;;;;;
76;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;2.5806427001953;0.31999999284744;;;;;;0.4032253921032;0.049999993294477;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:144-144,ft.f90:208-210;InBetween;17.016111373901;2.1099998950958;;;;;;0.16129016876221;0.019999999552965;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;0.80645078420639;0.099999986588955;;;;;;0.16129016876221;0.019999999552965;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.0887086391449;0.13500000536442;;;;;;0.16129016876221;0.019999999552965;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.080645084381104;0.0099999997764826;;;;;;0.080645084381104;0.0099999997764826;;;;;;;;;;;;;;;;
40;ft.C.x;cffts1;14;ft.f90:916-918;InBetween;5.4032206535339;0.6700000166893;;;;;;0.080645084381104;0.0099999997764826;;;;;;;;;;;;;;;;
74;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;2.6612875461578;0.3299999833107;;;;;;0.080645084381104;0.0099999997764826;;;;;;;;;;;;;;;;
80;ft.C.x;transpose_x_yz;21;ft.f90:1242-1242,ft.f90:1396-1398;InBetween;12.056438446045;1.4949998855591;;;;;;0.040322542190552;0.0049999998882413;;;;;;;;;;;;;;;;
