loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;17.205154418945;2.1300001144409;;;;;;17.205154418945;2.1300001144409;;;;;;;;;;;;;;;;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;16.518564224243;2.0450003147125;;;;;;16.518564224243;2.0450003147125;;;;;;;;;;;;;;;;
82;ft.C.x;transpose_x_yz;21;ft.f90:1396-1396;Innermost;11.995141029358;1.4849998950958;;;;;;11.995141029358;1.4849998950958;;;;;;;;;;;;;;;;
91;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;7.7948231697083;0.9650000333786;;;;;;7.7948231697083;0.9650000333786;;;;;;;;;;;;;;;;
95;ft.C.x;transpose2_local;23;ft.f90:1332-1334;Innermost;5.3715620040894;0.66500002145767;;;;;;5.3715620040894;0.66500002145767;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;4.7657465934753;0.58999997377396;;;;;;4.7657465934753;0.58999997377396;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;20.072681427002;2.4850001335144;;;;;;3.5541164875031;0.44000002741814;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;2.8675255775452;0.35500001907349;;;;;;2.8675255775452;0.35500001907349;;;;;;;;;;;;;;;;
75;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;1.9386088848114;0.23999999463558;;;;;;1.9386088848114;0.23999999463558;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;1.6962827444077;0.21000000834465;;;;;;1.6962827444077;0.21000000834465;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;1.5751196146011;0.19499999284744;;;;;;1.5751196146011;0.19499999284744;;;;;;;;;;;;;;;;
86;ft.C.x;transpose_xy_z;22;ft.f90:1396-1396;Innermost;1.3731812238693;0.16999998688698;;;;;;1.3731812238693;0.16999998688698;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;1.050079703331;0.12999999523163;;;;;;1.050079703331;0.12999999523163;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;20.799657821655;2.5750000476837;;;;;;0.72697830200195;0.089999996125698;;;;;;;;;;;;;;;;
147;ft.C.x;vranlc;53;randi8.f90:60-62;Single;0.5250398516655;0.064999997615814;;;;;;0.5250398516655;0.064999997615814;;;;;;;;;;;;;;;;
76;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;2.2617104053497;0.28000000119209;;;;;;0.32310149073601;0.03999999910593;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;1.2520182132721;0.15500000119209;;;;;;0.20193842053413;0.025000000372529;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.7770582437515;0.22000001370907;;;;;;0.20193842053413;0.025000000372529;;;;;;;;;;;;;;;;
74;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;2.4232611656189;0.30000001192093;;;;;;0.161550745368;0.019999999552965;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:144-144,ft.f90:208-210;InBetween;17.285930633545;2.1400003433228;;;;;;0.080775372684002;0.0099999997764826;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.040387686342001;0.0049999998882413;;;;;;0.040387686342001;0.0049999998882413;;;;;;;;;;;;;;;;
49;ft.C.x;cffts2;15;ft.f90:963-965;InBetween;1.7366704940796;0.21500001847744;;;;;;0.040387686342001;0.0049999998882413;;;;;;;;;;;;;;;;
69;ft.C.x;cfftz;18;ft.f90:1118-1121;Single;0.040387686342001;0.0049999998882413;;;;;;0.040387686342001;0.0049999998882413;;;;;;;;;;;;;;;;
2;ft.C.x;ft;6;ft.f90:144-144,ft.f90:209-211;InBetween;17.326318740845;2.1450002193451;;;;;;0.040387686342001;0.0049999998882413;;;;;;;;;;;;;;;;
80;ft.C.x;transpose_x_yz;21;ft.f90:1242-1242,ft.f90:1396-1398;InBetween;12.035530090332;1.4900000095367;;;;;;0.040387686342001;0.0049999998882413;;;;;;;;;;;;;;;;
