loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;17.480810165405;2.164999961853;;;;;;17.480810165405;2.164999961853;;;;;;;;;;;;;;;;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;17.036724090576;2.1099998950958;;;;;;17.036724090576;2.1099998950958;;;;;;;;;;;;;;;;
82;ft.C.x;transpose_x_yz;21;ft.f90:1396-1396;Innermost;11.990302085876;1.4850001335144;;;;;;11.990302085876;1.4850001335144;;;;;;;;;;;;;;;;
91;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;7.54944896698;0.93500000238419;;;;;;7.54944896698;0.93500000238419;;;;;;;;;;;;;;;;
95;ft.C.x;transpose2_local;23;ft.f90:1332-1334;Innermost;5.6116228103638;0.69499999284744;;;;;;5.6116228103638;0.69499999284744;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;4.9253091812134;0.61000001430511;;;;;;4.9253091812134;0.61000001430511;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;20.75089263916;2.5699999332428;;;;;;3.2700822353363;0.40500000119209;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.7452540397644;0.33999997377396;;;;;;2.7452540397644;0.33999997377396;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;2.0185692310333;0.25;;;;;;2.0185692310333;0.25;;;;;;;;;;;;;;;;
75;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;1.6955981254578;0.20999999344349;;;;;;1.6955981254578;0.20999999344349;;;;;;;;;;;;;;;;
86;ft.C.x;transpose_xy_z;22;ft.f90:1396-1396;Innermost;1.3726270198822;0.16999998688698;;;;;;1.3726270198822;0.16999998688698;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;1.0900274515152;0.13500000536442;;;;;;1.0900274515152;0.13500000536442;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;1.0496560335159;0.13000001013279;;;;;;1.0496560335159;0.13000001013279;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;21.437206268311;2.6550002098083;;;;;;0.6863135099411;0.084999993443489;;;;;;;;;;;;;;;;
147;ft.C.x;vranlc;53;randi8.f90:60-62;Single;0.60557079315186;0.075000002980232;;;;;;0.60557079315186;0.075000002980232;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.4129985570908;0.17499999701977;;;;;;0.36334246397018;0.044999998062849;;;;;;;;;;;;;;;;
76;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;2.0185692310333;0.25;;;;;;0.32297107577324;0.03999999910593;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:144-144,ft.f90:208-210;InBetween;17.278951644897;2.1399998664856;;;;;;0.24222831428051;0.030000001192093;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.16148553788662;0.019999999552965;;;;;;0.16148553788662;0.019999999552965;;;;;;;;;;;;;;;;
74;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;2.0993120670319;0.26000002026558;;;;;;0.08074276894331;0.0099999997764826;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;1.1707701683044;0.14499999582767;;;;;;0.08074276894331;0.0099999997764826;;;;;;;;;;;;;;;;
93;ft.C.x;transpose2_local;23;ft.f90:1337-1337;Outermost;13.201442718506;1.634999871254;;;;;;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
40;ft.C.x;cffts1;14;ft.f90:916-918;InBetween;4.9656801223755;0.6149999499321;;;;;;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
37;ft.C.x;cffts1;14;ft.f90:928-930;InBetween;2.0589406490326;0.25499999523163;;;;;;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
80;ft.C.x;transpose_x_yz;21;ft.f90:1242-1242,ft.f90:1396-1398;InBetween;12.030673980713;1.490000128746;;;;;;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
