function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;flops_sca;flops_vec;flops_sp;flops_dp;
19;ft.C.x;fftz2;ft.f90:1142-1142,ft.f90:1162-1169,ft.f90:1182-1193;22.63920211792;2.8049998283386;0;0;0;0;0;5.1654512844834e-07;6.3999998189956e-08;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";fftz2_;;;;;;;;;;
3691;libc.so.6;__memcpy_avx512_unaligned_erms;;16.5052318573;2.0450003147125;0;0;0;0;0;16.5052318573;2.0450003147125;0;0;0;0;0;;"0,99.755498100561,0,0,0,0,0,0,0,0.24450189943857,0";__memcpy_avx512_unaligned_erms;;;;;;;;;;
6;ft.C.x;ft;ft.f90:75-75,ft.f90:94-95,ft.f90:102-114,ft.f90:122-164,ft.f90:171-180,ft.f90:204-211,ft.f90:1058-1072,ft.f90:1208-1208,ft.f90:1214-1216,ft.f90:1899-1899,ft.f90:2120-2120;14.810317993164;1.8350001573563;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";MAIN_;;;;;;;;;;
23;ft.C.x;transpose2_local;ft.f90:1277-1277,ft.f90:1294-1294,ft.f90:1303-1318,ft.f90:1326-1342;12.267946243286;1.5199999809265;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";transpose2_local_;;;;;;;;;;
21;ft.C.x;transpose_x_yz;ft.f90:1226-1226,ft.f90:1237-1246,ft.f90:1364-1368,ft.f90:1391-1400;11.743330955505;1.4550000429153;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";transpose_x_yz_;;;;;;;;;;
14;ft.C.x;cffts1;ft.f90:895-895,ft.f90:909-936,ft.f90:1208-1208,ft.f90:1214-1216;9.0798940658569;1.125;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";cffts1_;;;;;;;;;;
15;ft.C.x;cffts2;ft.f90:942-942,ft.f90:956-983,ft.f90:1208-1208,ft.f90:1214-1216;3.9951536655426;0.49500000476837;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";cffts2_;;;;;;;;;;
21;mca_btl_vader.so;mca_btl_vader_component_progress;;3.1073415279388;0.38499999046326;0;0;0;0;0;3.1073415279388;0.38499999046326;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";mca_btl_vader_component_progress;;;;;;;;;;
22;ft.C.x;transpose_xy_z;ft.f90:1252-1252,ft.f90:1263-1270,ft.f90:1364-1368,ft.f90:1391-1400;1.3720729351044;0.17000000178814;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";transpose_xy_z_;;;;;;;;;;
18;ft.C.x;cfftz;ft.f90:1080-1080,ft.f90:1105-1111,ft.f90:1117-1121,ft.f90:1128-1137;1.2913627624512;0.15999999642372;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";cfftz_;;;;;;;;;;
23;mca_btl_vader.so;mca_btl_vader_poll_handle_frag;;1.008877158165;0.125;0;0;0;0;0;1.008877158165;0.125;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";mca_btl_vader_poll_handle_frag;;;;;;;;;;
53;ft.C.x;vranlc;randi8.f90:57-66;0.52461612224579;0.064999997615814;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";vranlc_;;;;;;;;;;
636;libm.so.6;f64xsubf128;;0.32284069061279;0.03999999910593;0;0;0;0;0;0.32284069061279;0.03999999910593;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0,0";f64xsubf128;;;;;;;;;;
1256;libopen-pal.so.40.30.4;opal_timer_linux_get_cycles_sys_timer;;0.28248560428619;0.035000000149012;0;0;0;0;0;0.28248560428619;0.035000000149012;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";opal_timer_linux_get_cycles_sys_timer;;;;;;;;;;
358;libm.so.6;exp;;0.201775431633;0.025000000372529;0;0;0;0;0;0.201775431633;0.025000000372529;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0,0";exp;;;;;;;;;;
11;ft.C.x;compute_indexmap;ft.f90:651-651,ft.f90:683-728;0.201775431633;0.025000000372529;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";compute_indexmap_;;;;;;;;;;
182;libopen-pal.so.40.30.4;opal_progress;;0.1614203453064;0.019999999552965;0;0;0;0;0;0.1614203453064;0.019999999552965;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";opal_progress;;;;;;;;;;
9;mca_coll_libnbc.so;ompi_coll_libnbc_progress;;0.1210652589798;0.015000000596046;0;0;0;0;0;0.1210652589798;0.015000000596046;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";ompi_coll_libnbc_progress;;;;;;;;;;
3633;libc.so.6;__strlen_evex;;0.040355086326599;0.0049999998882413;0;0;0;0;0;0.040355086326599;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0,0";__strlen_evex;;;;;;;;;;
