loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;16.646453857422;2.0599999427795;;;;;;16.646453857422;2.0599999427795;;;;;;;;;;;;;;;;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;16.565647125244;2.0500001907349;;;;;;16.565647125244;2.0500001907349;;;;;;;;;;;;;;;;
82;ft.C.x;transpose_x_yz;21;ft.f90:1396-1396;Innermost;11.959589004517;1.4800001382828;;;;;;11.959589004517;1.4800001382828;;;;;;;;;;;;;;;;
91;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;7.9191875457764;0.98000007867813;;;;;;7.9191875457764;0.98000007867813;;;;;;;;;;;;;;;;
95;ft.C.x;transpose2_local;23;ft.f90:1332-1334;Innermost;5.2525224685669;0.65000009536743;;;;;;5.2525224685669;0.65000009536743;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;5.1313104629517;0.6350000500679;;;;;;5.1313104629517;0.6350000500679;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;20.444431304932;2.5299999713898;;;;;;3.878785610199;0.48000001907349;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.424241065979;0.30000001192093;;;;;;2.424241065979;0.30000001192093;;;;;;;;;;;;;;;;
75;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;1.8989887237549;0.23499999940395;;;;;;1.8989887237549;0.23499999940395;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;1.6565647125244;0.20500001311302;;;;;;1.6565647125244;0.20500001311302;;;;;;;;;;;;;;;;
86;ft.C.x;transpose_xy_z;22;ft.f90:1396-1396;Innermost;1.3737365007401;0.16999998688698;;;;;;1.3737365007401;0.16999998688698;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;21.494937896729;2.6600003242493;;;;;;1.0505044460297;0.13000001013279;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;1.0101003646851;0.12499999254942;;;;;;1.0101003646851;0.12499999254942;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;0.64646428823471;0.080000005662441;;;;;;0.64646428823471;0.080000005662441;;;;;;;;;;;;;;;;
147;ft.C.x;vranlc;53;randi8.f90:60-62;Single;0.56565624475479;0.070000000298023;;;;;;0.56565624475479;0.070000000298023;;;;;;;;;;;;;;;;
76;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;2.3030290603638;0.28500002622604;;;;;;0.40404015779495;0.049999997019768;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:144-144,ft.f90:208-210;InBetween;16.808071136475;2.0800001621246;;;;;;0.16161607205868;0.02000000141561;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.1717164516449;0.14500001072884;;;;;;0.16161607205868;0.02000000141561;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.12121205031872;0.015000000596046;;;;;;0.12121205031872;0.015000000596046;;;;;;;;;;;;;;;;
49;ft.C.x;cffts2;15;ft.f90:963-965;InBetween;2.5050489902496;0.31000000238419;;;;;;0.080808036029339;0.010000000707805;;;;;;;;;;;;;;;;
74;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;2.3434329032898;0.29000002145767;;;;;;0.040404018014669;0.0050000003539026;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;0.68686825037003;0.084999993443489;;;;;;0.040404018014669;0.0050000003539026;;;;;;;;;;;;;;;;
