block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
950;ft.C.x;ft.f90:1184-1188;17.480810165405;2.164999961853;;;;;;;;;;;;;;;;
178;ft.C.x;ft.f90:207-208;17.036724090576;2.1099998950958;;;;;;;;;;;;;;;;
985;ft.C.x;ft.f90:1396-1396;11.990302085876;1.4850001335144;;;;;;;;;;;;;;;;
1046;ft.C.x;ft.f90:1326-1327;7.54944896698;0.93500000238419;;;;;;;;;;;;;;;;
1053;ft.C.x;ft.f90:1332-1334;5.6116228103638;0.69499999284744;;;;;;;;;;;;;;;;
646;ft.C.x;ft.f90:916-917;4.9253091812134;0.61000001430511;;;;;;;;;;;;;;;;
708;ft.C.x;ft.f90:963-963;2.7452540397644;0.33999997377396;;;;;;;;;;;;;;;;
676;ft.C.x;ft.f90:928-929;2.0185692310333;0.25;;;;;;;;;;;;;;;;
920;ft.C.x;ft.f90:1184-1188;1.6955981254578;0.20999999344349;;;;;;;;;;;;;;;;
936;ft.C.x;ft.f90:1188-1188;1.5341126918793;0.19000001251698;;;;;;;;;;;;;;;;
1021;ft.C.x;ft.f90:1396-1396;1.3726270198822;0.16999998688698;;;;;;;;;;;;;;;;
737;ft.C.x;ft.f90:975-975;1.0900274515152;0.13500000536442;;;;;;;;;;;;;;;;
878;ft.C.x;ft.f90:1130-1130;1.0496560335159;0.13000001013279;;;;;;;;;;;;;;;;
1644;ft.C.x;randi8.f90:60-62;0.60557079315186;0.075000002980232;;;;;;;;;;;;;;;;
926;ft.C.x;ft.f90:1182-1182;0.56519937515259;0.070000000298023;;;;;;;;;;;;;;;;
928;ft.C.x;ft.f90:1188-1188;0.28259968757629;0.035000000149012;;;;;;;;;;;;;;;;
948;ft.C.x;ft.f90:1189-1189;0.28259968757629;0.035000000149012;;;;;;;;;;;;;;;;
932;ft.C.x;ft.f90:1188-1188;0.28259968757629;0.035000000149012;;;;;;;;;;;;;;;;
930;ft.C.x;ft.f90:1188-1188;0.24222831428051;0.030000001192093;;;;;;;;;;;;;;;;
937;ft.C.x;ft.f90:1188-1188;0.24222831428051;0.030000001192093;;;;;;;;;;;;;;;;
929;ft.C.x;ft.f90:1188-1188;0.16148553788662;0.019999999552965;;;;;;;;;;;;;;;;
934;ft.C.x;ft.f90:1188-1188;0.16148553788662;0.019999999552965;;;;;;;;;;;;;;;;
905;ft.C.x;ft.f90:1188-1188;0.16148553788662;0.019999999552965;;;;;;;;;;;;;;;;
872;ft.C.x;ft.f90:1132-1132;0.16148553788662;0.019999999552965;;;;;;;;;;;;;;;;
900;ft.C.x;ft.f90:1188-1188;0.12111415714025;0.015000000596046;;;;;;;;;;;;;;;;
172;ft.C.x;ft.f90:209-209;0.12111415714025;0.015000000596046;;;;;;;;;;;;;;;;
925;ft.C.x;ft.f90:1168-1168,ft.f90:1190-1190;0.12111415714025;0.015000000596046;;;;;;;;;;;;;;;;
499;ft.C.x;ft.f90:703-705;0.12111415714025;0.015000000596046;;;;;;;;;;;;;;;;
875;ft.C.x;ft.f90:1131-1131;0.08074276894331;0.0099999997764826;;;;;;;;;;;;;;;;
877;ft.C.x;ft.f90:1131-1131;0.08074276894331;0.0099999997764826;;;;;;;;;;;;;;;;
896;ft.C.x;ft.f90:1182-1182;0.08074276894331;0.0099999997764826;;;;;;;;;;;;;;;;
992;ft.C.x;ft.f90:1246-1246;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
847;ft.C.x;ft.f90:1080-1080,ft.f90:1105-1106;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
927;ft.C.x;ft.f90:1182-1182,ft.f90:1188-1188;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
933;ft.C.x;ft.f90:1188-1188;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
664;ft.C.x;ft.f90:929-929;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
166;ft.C.x;ft.f90:144-144,ft.f90:210-210;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
168;ft.C.x;ft.f90:209-209;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
906;ft.C.x;ft.f90:1188-1188;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
633;ft.C.x;ft.f90:918-918;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
731;ft.C.x;ft.f90:977-977;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
981;ft.C.x;ft.f90:1397-1397;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
876;ft.C.x;ft.f90:1131-1131;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
735;ft.C.x;ft.f90:976-976;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
179;ft.C.x;ft.f90:208-209;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
1040;ft.C.x;ft.f90:1337-1337;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
501;ft.C.x;ft.f90:704-705;0.040371384471655;0.0049999998882413;;;;;;;;;;;;;;;;
