loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;16.855283737183;2.085000038147;;;;;;16.855283737183;2.085000038147;;;;;;;;;;;;;;;;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;16.087295532227;1.9899997711182;;;;;;16.087295532227;1.9899997711182;;;;;;;;;;;;;;;;
82;ft.C.x;transpose_x_yz;21;ft.f90:1396-1396;Innermost;11.883581161499;1.4700000286102;;;;;;11.883581161499;1.4700000286102;;;;;;;;;;;;;;;;
91;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;7.5586042404175;0.93500000238419;;;;;;7.5586042404175;0.93500000238419;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;6.0226311683655;0.74499994516373;;;;;;6.0226311683655;0.74499994516373;;;;;;;;;;;;;;;;
95;ft.C.x;transpose2_local;23;ft.f90:1332-1334;Innermost;5.1738042831421;0.64000004529953;;;;;;5.1738042831421;0.64000004529953;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;19.280504226685;2.3849999904633;;;;;;3.1932075023651;0.39500004053116;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.5060615539551;0.31000003218651;;;;;;2.5060615539551;0.31000003218651;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;2.26353931427;0.28000000119209;;;;;;2.26353931427;0.28000000119209;;;;;;;;;;;;;;;;
75;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;2.1826987266541;0.27000004053116;;;;;;2.1826987266541;0.27000004053116;;;;;;;;;;;;;;;;
86;ft.C.x;transpose_xy_z;22;ft.f90:1396-1396;Innermost;1.3338713645935;0.16500000655651;;;;;;1.3338713645935;0.16500000655651;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;1.0509289503098;0.13000001013279;;;;;;1.0509289503098;0.13000001013279;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;20.250593185425;2.5050001144409;;;;;;0.97008830308914;0.12000000476837;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;0.76798659563065;0.095000006258488;;;;;;0.76798659563065;0.095000006258488;;;;;;;;;;;;;;;;
147;ft.C.x;vranlc;53;randi8.f90:60-62;Single;0.60630518198013;0.075000002980232;;;;;;0.60630518198013;0.075000002980232;;;;;;;;;;;;;;;;
76;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;2.4656410217285;0.30500000715256;;;;;;0.28294241428375;0.035000000149012;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.16168138384819;0.02000000141561;;;;;;0.16168138384819;0.02000000141561;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:144-144,ft.f90:208-210;InBetween;17.016965866089;2.1050000190735;;;;;;0.16168138384819;0.02000000141561;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;0.84882724285126;0.10499999672174;;;;;;0.080840691924095;0.010000000707805;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.131769657135;0.14000000059605;;;;;;0.080840691924095;0.010000000707805;;;;;;;;;;;;;;;;
92;ft.C.x;transpose2_local;23;ft.f90:1328-1328,ft.f90:1336-1336;InBetween;7.599024772644;0.93999999761581;;;;;;0.040420345962048;0.0050000003539026;;;;;;;;;;;;;;;;
74;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;2.5060615539551;0.31000003218651;;;;;;0.040420345962048;0.0050000003539026;;;;;;;;;;;;;;;;
2;ft.C.x;ft;6;ft.f90:144-144,ft.f90:209-211;InBetween;17.057384490967;2.1099998950958;;;;;;0.040420345962048;0.0050000003539026;;;;;;;;;;;;;;;;
84;ft.C.x;transpose_xy_z;22;ft.f90:1266-1266,ft.f90:1396-1398;InBetween;1.3742916584015;0.16999998688698;;;;;;0.040420345962048;0.0050000003539026;;;;;;;;;;;;;;;;
