loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;19.927227020264;2.4650001525879;;;;;;19.927227020264;2.4650001525879;;;;;;;;;;;;;;;;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;16.774440765381;2.0750000476837;;;;;;16.774440765381;2.0750000476837;;;;;;;;;;;;;;;;
89;ft.C.x;transpose2_finish;25;ft.f90:1396-1396;Innermost;13.41955280304;1.6599999666214;;;;;;13.41955280304;1.6599999666214;;;;;;;;;;;;;;;;
79;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;8.5286912918091;1.0550000667572;;;;;;8.5286912918091;1.0550000667572;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;4.8504409790039;0.60000002384186;;;;;;4.8504409790039;0.60000002384186;;;;;;;;;;;;;;;;
85;ft.C.x;transpose2_local;23;ft.f90:1332-1332;Innermost;4.7695999145508;0.58999997377396;;;;;;4.7695999145508;0.58999997377396;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1187-1189;InBetween;23.362955093384;2.8900001049042;;;;;;3.4357290267944;0.42500004172325;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.1826982498169;0.27000001072884;;;;;;2.1826982498169;0.27000001072884;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;1.6976542472839;0.21000000834465;;;;;;1.6976542472839;0.21000000834465;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;1.3338711261749;0.16499999165535;;;;;;1.3338711261749;0.16499999165535;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1173-1173,ft.f90:1182-1183,ft.f90:1188-1190;Outermost;24.494724273682;3.0299999713898;;;;;;1.1317695379257;0.14000001549721;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;1.0913491249084;0.13500000536442;;;;;;1.0913491249084;0.13500000536442;;;;;;;;;;;;;;;;
120;ft.C.x;vranlc;45;randi8.f90:60-62;Single;0.52546435594559;0.064999997615814;;;;;;0.52546435594559;0.064999997615814;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.7380745410919;0.21500000357628;;;;;;0.40420338511467;0.050000004470348;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.20210169255733;0.025000002235174;;;;;;0.20210169255733;0.025000002235174;;;;;;;;;;;;;;;;
83;ft.C.x;transpose2_local;23;ft.f90:1328-1328,ft.f90:1336-1337;InBetween;13.459972381592;1.6650000810623;;;;;;0.1212610155344;0.015000000596046;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:208-210;InBetween;16.895702362061;2.0900001525879;;;;;;0.1212610155344;0.015000000596046;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;1.1721898317337;0.14499999582767;;;;;;0.080840677022934;0.010000000707805;;;;;;;;;;;;;;;;
37;ft.C.x;cffts1;14;ft.f90:928-930;InBetween;1.7784949541092;0.22000001370907;;;;;;0.080840677022934;0.010000000707805;;;;;;;;;;;;;;;;
84;ft.C.x;transpose2_local;23;ft.f90:1332-1334;InBetween;4.8100204467773;0.59500002861023;;;;;;0.040420338511467;0.0050000003539026;;;;;;;;;;;;;;;;
49;ft.C.x;cffts2;15;ft.f90:963-965;InBetween;2.2231185436249;0.27500000596046;;;;;;0.040420338511467;0.0050000003539026;;;;;;;;;;;;;;;;
69;ft.C.x;cfftz;18;ft.f90:1118-1121;Single;0.040420338511467;0.0050000003539026;;;;;;0.040420338511467;0.0050000003539026;;;;;;;;;;;;;;;;
2;ft.C.x;ft;6;ft.f90:209-211;InBetween;16.936122894287;2.0950002670288;;;;;;0.040420338511467;0.0050000003539026;;;;;;;;;;;;;;;;
87;ft.C.x;transpose2_finish;25;ft.f90:1396-1398;InBetween;13.459972381592;1.6650000810623;;;;;;0.040420338511467;0.0050000003539026;;;;;;;;;;;;;;;;
