block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
914;ft.C.x;ft.f90:1184-1188;18.435968399048;2.2749998569489;;;;;;;;;;;;;;;;
178;ft.C.x;ft.f90:207-208;16.896263122559;2.085000038147;;;;;;;;;;;;;;;;
1013;ft.C.x;ft.f90:1396-1396;13.452180862427;1.6600000858307;;;;;;;;;;;;;;;;
953;ft.C.x;ft.f90:1326-1327;7.7795743942261;0.96000003814697;;;;;;;;;;;;;;;;
642;ft.C.x;ft.f90:916-917;5.5915694236755;0.69000005722046;;;;;;;;;;;;;;;;
962;ft.C.x;ft.f90:1332-1332;5.4294943809509;0.66999995708466;;;;;;;;;;;;;;;;
704;ft.C.x;ft.f90:963-963;2.7957847118378;0.34500002861023;;;;;;;;;;;;;;;;
901;ft.C.x;ft.f90:1188-1188;2.2285237312317;0.27499997615814;;;;;;;;;;;;;;;;
672;ft.C.x;ft.f90:928-929;1.7423005104065;0.21500000357628;;;;;;;;;;;;;;;;
733;ft.C.x;ft.f90:975-975;1.4181516170502;0.17500001192093;;;;;;;;;;;;;;;;
874;ft.C.x;ft.f90:1130-1130;1.0940026044846;0.13500000536442;;;;;;;;;;;;;;;;
912;ft.C.x;ft.f90:1189-1189;0.52674198150635;0.064999997615814;;;;;;;;;;;;;;;;
1441;ft.C.x;randi8.f90:60-62;0.48622339963913;0.060000002384186;;;;;;;;;;;;;;;;
896;ft.C.x;ft.f90:1188-1188;0.40518614649773;0.049999997019768;;;;;;;;;;;;;;;;
898;ft.C.x;ft.f90:1188-1188;0.32414892315865;0.03999999910593;;;;;;;;;;;;;;;;
892;ft.C.x;ft.f90:1182-1182,ft.f90:1188-1188;0.28363031148911;0.035000000149012;;;;;;;;;;;;;;;;
895;ft.C.x;ft.f90:1188-1188;0.24311169981956;0.030000001192093;;;;;;;;;;;;;;;;
900;ft.C.x;ft.f90:1188-1188;0.24311169981956;0.030000001192093;;;;;;;;;;;;;;;;
888;ft.C.x;ft.f90:1168-1168,ft.f90:1190-1190;0.20259307324886;0.024999998509884;;;;;;;;;;;;;;;;
899;ft.C.x;ft.f90:1188-1188;0.12155584990978;0.015000000596046;;;;;;;;;;;;;;;;
902;ft.C.x;ft.f90:1188-1188;0.12155584990978;0.015000000596046;;;;;;;;;;;;;;;;
886;ft.C.x;ft.f90:1173-1173,ft.f90:1190-1190;0.081037230789661;0.0099999997764826;;;;;;;;;;;;;;;;
174;ft.C.x;ft.f90:209-209;0.081037230789661;0.0099999997764826;;;;;;;;;;;;;;;;
871;ft.C.x;ft.f90:1131-1131;0.081037230789661;0.0099999997764826;;;;;;;;;;;;;;;;
730;ft.C.x;ft.f90:976-976;0.081037230789661;0.0099999997764826;;;;;;;;;;;;;;;;
701;ft.C.x;ft.f90:964-964;0.081037230789661;0.0099999997764826;;;;;;;;;;;;;;;;
890;ft.C.x;ft.f90:1173-1173;0.081037230789661;0.0099999997764826;;;;;;;;;;;;;;;;
497;ft.C.x;ft.f90:704-705;0.081037230789661;0.0099999997764826;;;;;;;;;;;;;;;;
884;ft.C.x;ft.f90:1193-1193;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
885;ft.C.x;ft.f90:1162-1173;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
166;ft.C.x;ft.f90:210-210;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
168;ft.C.x;ft.f90:209-209;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
659;ft.C.x;ft.f90:930-930;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
671;ft.C.x;ft.f90:929-929;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
1007;ft.C.x;ft.f90:1398-1398;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
958;ft.C.x;ft.f90:1334-1334;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
891;ft.C.x;ft.f90:1182-1183;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
495;ft.C.x;ft.f90:703-705;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
961;ft.C.x;ft.f90:1334-1334;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
163;ft.C.x;ft.f90:209-211;0.040518615394831;0.0049999998882413;;;;;;;;;;;;;;;;
