loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;18.979198455811;2.3505754470825;2.1449997425079;2.3449997901917;2.4649999141693;0.72409301996231;0.091305382549763;18.979198455811;2.3505754470825;2.1449997425079;2.3449997901917;2.4649999141693;0.72409301996231;0.091305382549763;16;;;;;;;;;;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;16.5865650177;2.0542476177216;1.9899998903275;2.0493750572205;2.1100001335144;0.30258458852768;0.038073405623436;16.5865650177;2.0542476177216;1.9899998903275;2.0493750572205;2.1100001335144;0.30258458852768;0.038073405623436;16;;;;;;;;;;
89;ft.C.x;transpose2_finish;25;ft.f90:1396-1396;Innermost;13.361821174622;1.6548627614975;1.629999756813;1.6509375572205;1.664999961853;0.089422218501568;0.011138343252242;13.361821174622;1.6548627614975;1.629999756813;1.6509375572205;1.664999961853;0.089422218501568;0.011138343252242;16;;;;;;;;;;
79;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;7.886079788208;0.97669172286987;0.86500000953674;0.97437500953674;1.0550000667572;0.45256415009499;0.055942684412003;7.886079788208;0.97669172286987;0.86500000953674;0.97437500953674;1.0550000667572;0.45256415009499;0.055942684412003;16;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;5.3669853210449;0.66470170021057;0.59500002861023;0.66312497854233;0.73499995470047;0.37068608403206;0.045456018298864;5.3669853210449;0.66470170021057;0.59500002861023;0.66312497854233;0.73499995470047;0.37068608403206;0.045456018298864;16;;;;;;;;;;
85;ft.C.x;transpose2_local;23;ft.f90:1332-1332;Innermost;5.2177619934082;0.64622032642365;0.50999999046326;0.64468747377396;0.72000002861023;0.44960364699364;0.055631794035435;5.2177619934082;0.64622032642365;0.50999999046326;0.64468747377396;0.72000002861023;0.44960364699364;0.055631794035435;16;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1187-1189;InBetween;22.590911865234;2.7978866100311;2.6199998855591;2.7912497520447;2.8949992656708;0.61360102891922;0.077513329684734;3.6117131710052;0.44731104373932;0.34000000357628;0.44624999165535;0.51999998092651;0.41154503822327;0.050612904131413;16;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.5115065574646;0.3110503256321;0.25499999523163;0.31031250953674;0.37500002980232;0.2814464867115;0.034663569182158;2.5115065574646;0.3110503256321;0.25499999523163;0.31031250953674;0.37500002980232;0.2814464867115;0.034663569182158;16;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;1.9070250988007;0.23618523776531;0.1799999922514;0.23562499880791;0.2950000166893;0.30008256435394;0.037052892148495;1.9070250988007;0.23618523776531;0.1799999922514;0.23562499880791;0.2950000166893;0.30008256435394;0.037052892148495;16;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;1.2620762586594;0.15630827844143;0.10500000417233;0.15593749284744;0.20000000298023;0.21116152405739;0.026026826351881;1.2620762586594;0.15630827844143;0.10500000417233;0.15593749284744;0.20000000298023;0.21116152405739;0.026026826351881;16;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1173-1173,ft.f90:1182-1183,ft.f90:1188-1190;Outermost;23.620300292969;2.9253764152527;2.7599999904633;2.9184374809265;3.0399997234344;0.56080877780914;0.071220643818378;1.0293889045715;0.12748990952969;0.08500000089407;0.12718750536442;0.17000000178814;0.20847049355507;0.025753235444427;16;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;0.93580806255341;0.11589992791414;0.070000000298023;0.11562500149012;0.17500001192093;0.22073985636234;0.02719528414309;0.93580806255341;0.11589992791414;0.070000000298023;0.11562500149012;0.17500001192093;0.22073985636234;0.02719528414309;16;;;;;;;;;;
120;ft.C.x;vranlc;45;randi8.f90:60-62;Single;0.5741308927536;0.071106165647507;0.059999998658895;0.070937499403954;0.084999993443489;0.062609754502773;0.0077928914688528;0.5741308927536;0.071106165647507;0.059999998658895;0.070937499403954;0.084999993443489;0.062609754502773;0.0077928914688528;16;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.5149973630905;0.18763256072998;0.14499999582767;0.18718749284744;0.25;0.23725773394108;0.029267089441419;0.25292107462883;0.031324297189713;0.0099999997764826;0.03125;0.054999999701977;0.11866339296103;0.014662878587842;16;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:208-210;InBetween;16.713026046753;2.0699098110199;2.0049998760223;2.0650000572205;2.1150000095367;0.29719752073288;0.037372015416622;0.12646053731441;0.015662148594856;0.0049999998882413;0.015625;0.025000000372529;0.046441398561001;0.0057373051531613;16;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.096110016107559;0.011903234757483;0.0049999998882413;0.01266666688025;0.025000002235174;0.050359681248665;0.0062297293916345;0.096110016107559;0.011903234757483;0.0049999998882413;0.01266666688025;0.025000002235174;0.050359681248665;0.0062297293916345;15;;;;;;;;;;
