function_id;module;function_name;source_info;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;cats;label_name;flops;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;flops_sca;flops_vec;flops_sp;flops_dp;
19;ft.C.x;fftz2;ft.f90:1142-1142,ft.f90:1162-1173,ft.f90:1182-1193;22.448141098022;2.7599999904633;0;0;0;0;0;2.6026830255432e-06;3.1999999805521e-07;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";fftz2_;;;;;;;;;;
3691;libc.so.6;__memcpy_avx512_unaligned_erms;;16.795438766479;2.0650000572205;0;0;0;0;0;16.795438766479;2.0650000572205;0;0;0;0;0;;"0,99.999996900726,0,0,0,0,0,0,0,3.0992735116932e-06,0";__memcpy_avx512_unaligned_erms;;;;;;;;;;
6;ft.C.x;ft;ft.f90:75-75,ft.f90:94-95,ft.f90:102-114,ft.f90:122-164,ft.f90:171-180,ft.f90:204-211,ft.f90:1058-1072,ft.f90:1208-1208,ft.f90:1214-1216;16.30743598938;2.0050001144409;0;0;0;0;0;5.2053655963391e-07;6.3999991084529e-08;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";MAIN_;;;;;;;;;;
25;ft.C.x;transpose2_finish;ft.f90:1378-1378,ft.f90:1391-1403;13.298083305359;1.6350001096725;0;0;0;0;0;1.5616097925886e-06;1.920000016753e-07;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";transpose2_finish_;;;;;;;;;;
23;ft.C.x;transpose2_local;ft.f90:1277-1277,ft.f90:1294-1294,ft.f90:1303-1318,ft.f90:1326-1342;12.525411605835;1.5399998426437;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";transpose2_local_;;;;;;;;;;
14;ft.C.x;cffts1;ft.f90:895-895,ft.f90:909-936,ft.f90:1208-1208,ft.f90:1214-1216;7.9707164764404;0.98000001907349;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";cffts1_;;;;;;;;;;
15;ft.C.x;cffts2;ft.f90:942-942,ft.f90:956-983,ft.f90:1208-1208,ft.f90:1214-1216;4.0260252952576;0.49499997496605;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";cffts2_;;;;;;;;;;
21;mca_btl_vader.so;mca_btl_vader_component_progress;;1.8300113677979;0.22499999403954;0;0;0;0;0;1.8300113677979;0.22499999403954;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";mca_btl_vader_component_progress;;;;;;;;;;
18;ft.C.x;cfftz;ft.f90:1080-1080,ft.f90:1105-1111,ft.f90:1117-1121,ft.f90:1128-1137;1.8300113677979;0.22499999403954;0;0;0;0;0;0.040666919201612;0.0049999998882413;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";cfftz_;;;;;;;;;;
23;mca_btl_vader.so;mca_btl_vader_poll_handle_frag;;0.9353392124176;0.11499999463558;0;0;0;0;0;0.9353392124176;0.11499999463558;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";mca_btl_vader_poll_handle_frag;;;;;;;;;;
636;libm.so.6;f64xsubf128;;0.52866995334625;0.064999997615814;0;0;0;0;0;0.52866995334625;0.064999997615814;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0,0";f64xsubf128;;;;;;;;;;
45;ft.C.x;vranlc;randi8.f90:57-66;0.52866995334625;0.064999997615814;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";vranlc_;;;;;;;;;;
1256;libopen-pal.so.40.30.4;opal_timer_linux_get_cycles_sys_timer;;0.24400152266026;0.029999999329448;0;0;0;0;0;0.24400152266026;0.029999999329448;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";opal_timer_linux_get_cycles_sys_timer;;;;;;;;;;
358;libm.so.6;exp;;0.16266767680645;0.019999999552965;0;0;0;0;0;0.16266767680645;0.019999999552965;0;0;0;0;0;;"0,0,0,0,100,0,0,0,0,0,0";exp;;;;;;;;;;
9;mca_coll_libnbc.so;ompi_coll_libnbc_progress;;0.16266767680645;0.019999999552965;0;0;0;0;0;0.16266767680645;0.019999999552965;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";ompi_coll_libnbc_progress;;;;;;;;;;
182;libopen-pal.so.40.30.4;opal_progress;;0.12200076133013;0.014999999664724;0;0;0;0;0;0.12200076133013;0.014999999664724;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";opal_progress;;;;;;;;;;
3629;libc.so.6;__strchr_evex;;0.040666919201612;0.0049999998882413;0;0;0;0;0;0.040666919201612;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,0,100,0,0";__strchr_evex;;;;;;;;;;
2055;libc.so.6;__GI___close;;0.040666919201612;0.0049999998882413;0;0;0;0;0;0.040666919201612;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,0,0,100,0,0,0";__GI___close;;;;;;;;;;
1704;libc.so.6;__GI___clock_gettime;;0.040666919201612;0.0049999998882413;0;0;0;0;0;0.040666919201612;0.0049999998882413;0;0;0;0;0;;"0,0,0,0,0,100,0,0,0,0,0";__GI___clock_gettime;;;;;;;;;;
1126;libc.so.6;__GI___pthread_mutex_unlock_usercnt;;0.040666919201612;0.0049999998882413;0;0;0;0;0;0.040666919201612;0.0049999998882413;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";__GI___pthread_mutex_unlock_usercnt;;;;;;;;;;
40;ld-linux-x86-64.so.2;do_lookup_x;;0.040666919201612;0.0049999998882413;0;0;0;0;0;0.040666919201612;0.0049999998882413;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";do_lookup_x;;;;;;;;;;
26;mca_btl_vader.so;mca_btl_vader_send;;0.040666919201612;0.0049999998882413;0;0;0;0;0;0.040666919201612;0.0049999998882413;0;0;0;0;0;;"0,100,0,0,0,0,0,0,0,0,0";mca_btl_vader_send;;;;;;;;;;
11;ft.C.x;compute_indexmap;ft.f90:651-651,ft.f90:683-728;0.040666919201612;0.0049999998882413;0;0;0;0;0;0;0;0;0;0;0;0;;"100,0,0,0,0,0,0,0,0,0,0";compute_indexmap_;;;;;;;;;;
