block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
914;ft.C.x;ft.f90:1184-1188;18.391256332397;2.2750000953674;;;;;;;;;;;;;;;;
178;ft.C.x;ft.f90:207-208;16.289398193359;2.0150001049042;;;;;;;;;;;;;;;;
1013;ft.C.x;ft.f90:1396-1396;13.338711738586;1.6499998569489;;;;;;;;;;;;;;;;
953;ft.C.x;ft.f90:1326-1327;8.164909362793;1.0100001096725;;;;;;;;;;;;;;;;
642;ft.C.x;ft.f90:916-917;5.9013700485229;0.73000007867813;;;;;;;;;;;;;;;;
962;ft.C.x;ft.f90:1332-1332;4.6483392715454;0.57500004768372;;;;;;;;;;;;;;;;
704;ft.C.x;ft.f90:963-963;2.4656407833099;0.30500000715256;;;;;;;;;;;;;;;;
901;ft.C.x;ft.f90:1188-1188;1.7784951925278;0.22000001370907;;;;;;;;;;;;;;;;
672;ft.C.x;ft.f90:928-929;1.7784951925278;0.22000001370907;;;;;;;;;;;;;;;;
874;ft.C.x;ft.f90:1130-1130;1.0105085372925;0.125;;;;;;;;;;;;;;;;
892;ft.C.x;ft.f90:1182-1182,ft.f90:1188-1188;0.92966789007187;0.11500000953674;;;;;;;;;;;;;;;;
733;ft.C.x;ft.f90:975-975;0.92966789007187;0.11500000953674;;;;;;;;;;;;;;;;
1441;ft.C.x;randi8.f90:60-62;0.60630518198013;0.075000010430813;;;;;;;;;;;;;;;;
912;ft.C.x;ft.f90:1189-1189;0.36378306150436;0.045000001788139;;;;;;;;;;;;;;;;
899;ft.C.x;ft.f90:1188-1188;0.32336273789406;0.040000002831221;;;;;;;;;;;;;;;;
896;ft.C.x;ft.f90:1188-1188;0.28294238448143;0.035000000149012;;;;;;;;;;;;;;;;
898;ft.C.x;ft.f90:1188-1188;0.24252204596996;0.030000001192093;;;;;;;;;;;;;;;;
895;ft.C.x;ft.f90:1188-1188;0.2021017074585;0.025000000372529;;;;;;;;;;;;;;;;
902;ft.C.x;ft.f90:1188-1188;0.2021017074585;0.025000000372529;;;;;;;;;;;;;;;;
900;ft.C.x;ft.f90:1188-1188;0.16168136894703;0.02000000141561;;;;;;;;;;;;;;;;
888;ft.C.x;ft.f90:1168-1168,ft.f90:1190-1190;0.16168136894703;0.02000000141561;;;;;;;;;;;;;;;;
894;ft.C.x;ft.f90:1188-1188;0.12126102298498;0.015000000596046;;;;;;;;;;;;;;;;
495;ft.C.x;ft.f90:703-705;0.12126102298498;0.015000000596046;;;;;;;;;;;;;;;;
179;ft.C.x;ft.f90:208-209;0.12126102298498;0.015000000596046;;;;;;;;;;;;;;;;
868;ft.C.x;ft.f90:1132-1132;0.080840684473515;0.010000000707805;;;;;;;;;;;;;;;;
886;ft.C.x;ft.f90:1173-1173,ft.f90:1190-1190;0.080840684473515;0.010000000707805;;;;;;;;;;;;;;;;
730;ft.C.x;ft.f90:976-976;0.080840684473515;0.010000000707805;;;;;;;;;;;;;;;;
732;ft.C.x;ft.f90:976-976;0.080840684473515;0.010000000707805;;;;;;;;;;;;;;;;
884;ft.C.x;ft.f90:1193-1193;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
166;ft.C.x;ft.f90:210-210;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
629;ft.C.x;ft.f90:918-918;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
641;ft.C.x;ft.f90:917-917;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
870;ft.C.x;ft.f90:1131-1131;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
871;ft.C.x;ft.f90:1131-1131;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
891;ft.C.x;ft.f90:1182-1183;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
872;ft.C.x;ft.f90:1131-1131;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
731;ft.C.x;ft.f90:976-976;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
873;ft.C.x;ft.f90:1131-1131;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
875;ft.C.x;ft.f90:1130-1131;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
734;ft.C.x;ft.f90:975-976;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
705;ft.C.x;ft.f90:963-964;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
497;ft.C.x;ft.f90:704-705;0.040420342236757;0.0050000003539026;;;;;;;;;;;;;;;;
