loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;17.446109771729;2.1449999809265;;;;;;17.446109771729;2.1449999809265;;;;;;;;;;;;;;;;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;16.185434341431;1.9899998903275;;;;;;16.185434341431;1.9899998903275;;;;;;;;;;;;;;;;
89;ft.C.x;transpose2_finish;25;ft.f90:1396-1396;Innermost;13.257415771484;1.6299998760223;;;;;;13.257415771484;1.6299998760223;;;;;;;;;;;;;;;;
79;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;7.6047139167786;0.93499994277954;;;;;;7.6047139167786;0.93499994277954;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;5.7340359687805;0.70500004291534;;;;;;5.7340359687805;0.70500004291534;;;;;;;;;;;;;;;;
85;ft.C.x;transpose2_local;23;ft.f90:1332-1332;Innermost;4.880030632019;0.59999996423721;;;;;;4.880030632019;0.59999996423721;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1187-1189;InBetween;21.309467315674;2.6199998855591;;;;;;3.8633575439453;0.47499996423721;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.9280180931091;0.35999995470047;;;;;;2.9280180931091;0.35999995470047;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;2.2366805076599;0.27499997615814;;;;;;2.2366805076599;0.27499997615814;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;1.6266767978668;0.20000000298023;;;;;;1.6266767978668;0.20000000298023;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1173-1173,ft.f90:1182-1183,ft.f90:1188-1190;Outermost;22.448141098022;2.7599999904633;;;;;;1.1386737823486;0.14000000059605;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;0.9353392124176;0.11499999463558;;;;;;0.9353392124176;0.11499999463558;;;;;;;;;;;;;;;;
120;ft.C.x;vranlc;45;randi8.f90:60-62;Single;0.52866995334625;0.064999997615814;;;;;;0.52866995334625;0.064999997615814;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.7893445491791;0.21999998390675;;;;;;0.16266767680645;0.019999999552965;;;;;;;;;;;;;;;;
49;ft.C.x;cffts2;15;ft.f90:963-965;InBetween;3.050018787384;0.37499997019768;;;;;;0.12200076133013;0.014999999664724;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:208-210;InBetween;16.307434082031;2.0049998760223;;;;;;0.12200076133013;0.014999999664724;;;;;;;;;;;;;;;;
84;ft.C.x;transpose2_local;23;ft.f90:1332-1334;InBetween;4.9206976890564;0.60500001907349;;;;;;0.040666919201612;0.0049999998882413;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.040666919201612;0.0049999998882413;;;;;;0.040666919201612;0.0049999998882413;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;0.97600609064102;0.11999999731779;;;;;;0.040666919201612;0.0049999998882413;;;;;;;;;;;;;;;;
87;ft.C.x;transpose2_finish;25;ft.f90:1396-1398;InBetween;13.29808139801;1.6349996328354;;;;;;0.040666919201612;0.0049999998882413;;;;;;;;;;;;;;;;
