loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;19.611795425415;2.4249997138977;;;;;;19.611795425415;2.4249997138977;;;;;;;;;;;;;;;;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;16.498170852661;2.039999961853;;;;;;16.498170852661;2.039999961853;;;;;;;;;;;;;;;;
89;ft.C.x;transpose2_finish;25;ft.f90:1396-1396;Innermost;13.222799301147;1.634999871254;;;;;;13.222799301147;1.634999871254;;;;;;;;;;;;;;;;
79;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;7.2786049842834;0.89999997615814;;;;;;7.2786049842834;0.89999997615814;;;;;;;;;;;;;;;;
85;ft.C.x;transpose2_local;23;ft.f90:1332-1332;Innermost;5.3376436233521;0.6599999666214;;;;;;5.3376436233521;0.6599999666214;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;5.1758966445923;0.63999998569489;;;;;;5.1758966445923;0.63999998569489;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1187-1189;InBetween;23.008478164673;2.8449997901917;;;;;;3.3966822624207;0.4200000166893;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.4666383266449;0.30500000715256;;;;;;2.4666383266449;0.30500000715256;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;2.0622713565826;0.25499999523163;;;;;;2.0622713565826;0.25499999523163;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;1.2131009101868;0.15000000596046;;;;;;1.2131009101868;0.15000000596046;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1173-1173,ft.f90:1182-1183,ft.f90:1188-1190;Outermost;23.978960037231;2.9649999141693;;;;;;0.9704806804657;0.11999999731779;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;0.76829719543457;0.094999998807907;;;;;;0.76829719543457;0.094999998807907;;;;;;;;;;;;;;;;
120;ft.C.x;vranlc;45;randi8.f90:60-62;Single;0.68742376565933;0.084999993443489;;;;;;0.68742376565933;0.084999993443489;;;;;;;;;;;;;;;;
69;ft.C.x;cfftz;18;ft.f90:1118-1121;Single;0.12131008505821;0.014999999664724;;;;;;0.12131008505821;0.014999999664724;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.334410905838;0.16499999165535;;;;;;0.12131008505821;0.014999999664724;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.080873385071754;0.0099999997764826;;;;;;0.080873385071754;0.0099999997764826;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:208-210;InBetween;16.579044342041;2.0499999523163;;;;;;0.080873385071754;0.0099999997764826;;;;;;;;;;;;;;;;
84;ft.C.x;transpose2_local;23;ft.f90:1332-1334;InBetween;5.378080368042;0.66500002145767;;;;;;0.040436692535877;0.0049999998882413;;;;;;;;;;;;;;;;
49;ft.C.x;cffts2;15;ft.f90:963-965;InBetween;2.5070750713348;0.31000000238419;;;;;;0.040436692535877;0.0049999998882413;;;;;;;;;;;;;;;;
40;ft.C.x;cffts1;14;ft.f90:916-918;InBetween;5.2163333892822;0.64499992132187;;;;;;0.040436692535877;0.0049999998882413;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;0.80873388051987;0.099999994039536;;;;;;0.040436692535877;0.0049999998882413;;;;;;;;;;;;;;;;
