loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;16.808404922485;2.0750000476837;;;;;;16.808404922485;2.0750000476837;;;;;;;;;;;;;;;;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;16.038864135742;1.9800000190735;;;;;;16.038864135742;1.9800000190735;;;;;;;;;;;;;;;;
82;ft.C.x;transpose_x_yz;21;ft.f90:1396-1396;Innermost;11.907642364502;1.4700000286102;;;;;;11.907642364502;1.4700000286102;;;;;;;;;;;;;;;;
91;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;7.9789304733276;0.98500001430511;;;;;;7.9789304733276;0.98500001430511;;;;;;;;;;;;;;;;
95;ft.C.x;transpose2_local;23;ft.f90:1332-1334;Innermost;5.3462882041931;0.66000002622604;;;;;;5.3462882041931;0.66000002622604;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;4.657751083374;0.57499998807907;;;;;;4.657751083374;0.57499998807907;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;19.765066146851;2.4400000572205;;;;;;3.7262010574341;0.46000003814697;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.5516376495361;0.31499999761581;;;;;;2.5516376495361;0.31499999761581;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;2.5111355781555;0.31000003218651;;;;;;2.5111355781555;0.31000003218651;;;;;;;;;;;;;;;;
75;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;1.7415939569473;0.21500000357628;;;;;;1.7415939569473;0.21500000357628;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;1.4985808134079;0.18500000238419;;;;;;1.4985808134079;0.18500000238419;;;;;;;;;;;;;;;;
86;ft.C.x;transpose_xy_z;22;ft.f90:1396-1396;Innermost;1.4175764322281;0.17499999701977;;;;;;1.4175764322281;0.17499999701977;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;21.02063369751;2.5950000286102;;;;;;1.2555677890778;0.15500001609325;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;0.68853712081909;0.08500000089407;;;;;;0.68853712081909;0.08500000089407;;;;;;;;;;;;;;;;
147;ft.C.x;vranlc;53;randi8.f90:60-62;Single;0.60753279924393;0.075000010430813;;;;;;0.60753279924393;0.075000010430813;;;;;;;;;;;;;;;;
76;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;2.0251090526581;0.24999998509884;;;;;;0.28351527452469;0.035000000149012;;;;;;;;;;;;;;;;
74;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;2.1871180534363;0.27000004053116;;;;;;0.1620087325573;0.019999999552965;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:144-144,ft.f90:208-210;InBetween;16.970413208008;2.0950000286102;;;;;;0.1620087325573;0.019999999552965;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;1.6200873851776;0.20000000298023;;;;;;0.12150654941797;0.014999999664724;;;;;;;;;;;;;;;;
49;ft.C.x;cffts2;15;ft.f90:963-965;InBetween;2.6326420307159;0.32500001788139;;;;;;0.081004366278648;0.0099999997764826;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;0.7695415019989;0.095000006258488;;;;;;0.081004366278648;0.0099999997764826;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.040502183139324;0.0049999998882413;;;;;;0.040502183139324;0.0049999998882413;;;;;;;;;;;;;;;;
92;ft.C.x;transpose2_local;23;ft.f90:1328-1328,ft.f90:1336-1336;InBetween;8.0194320678711;0.99000000953674;;;;;;0.040502183139324;0.0049999998882413;;;;;;;;;;;;;;;;
80;ft.C.x;transpose_x_yz;21;ft.f90:1242-1242,ft.f90:1396-1398;InBetween;11.94814491272;1.4750001430511;;;;;;0.040502183139324;0.0049999998882413;;;;;;;;;;;;;;;;
