loop_id;module;function_name;function_id;source_info;level;inc_time_p;inc_time_s;inc_time_s_min;inc_time_s_avg;inc_time_s_max;inc_cov_deviation;inc_time_deviation;exc_time_p;exc_time_s;exc_time_s_min;exc_time_s_avg;exc_time_s_max;exc_cov_deviation;exc_time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
71;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;17.227388381958;2.125;;;;;;17.227388381958;2.125;;;;;;;;;;;;;;;;
4;ft.C.x;ft;6;ft.f90:207-208;Innermost;16.903108596802;2.0849997997284;;;;;;16.903108596802;2.0849997997284;;;;;;;;;;;;;;;;
82;ft.C.x;transpose_x_yz;21;ft.f90:1396-1396;Innermost;12.119975090027;1.4950000047684;;;;;;12.119975090027;1.4950000047684;;;;;;;;;;;;;;;;
91;ft.C.x;transpose2_local;23;ft.f90:1326-1327;Innermost;7.2152361869812;0.88999998569489;;;;;;7.2152361869812;0.88999998569489;;;;;;;;;;;;;;;;
95;ft.C.x;transpose2_local;23;ft.f90:1332-1334;Innermost;5.7154397964478;0.7049999833107;;;;;;5.7154397964478;0.7049999833107;;;;;;;;;;;;;;;;
41;ft.C.x;cffts1;14;ft.f90:916-917;Innermost;5.2290191650391;0.64499992132187;;;;;;5.2290191650391;0.64499992132187;;;;;;;;;;;;;;;;
72;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;20.753936767578;2.5599999427795;;;;;;3.526547908783;0.43500000238419;;;;;;;;;;;;;;;;
38;ft.C.x;cffts1;14;ft.f90:928-929;Innermost;2.391566991806;0.2950000166893;;;;;;2.391566991806;0.2950000166893;;;;;;;;;;;;;;;;
51;ft.C.x;cffts2;15;ft.f90:963-963;Innermost;2.2294268608093;0.27499997615814;;;;;;2.2294268608093;0.27499997615814;;;;;;;;;;;;;;;;
75;ft.C.x;fftz2;19;ft.f90:1184-1188;Innermost;1.9862167835236;0.24500000476837;;;;;;1.9862167835236;0.24500000476837;;;;;;;;;;;;;;;;
86;ft.C.x;transpose_xy_z;22;ft.f90:1396-1396;Innermost;1.4187262058258;0.17499999701977;;;;;;1.4187262058258;0.17499999701977;;;;;;;;;;;;;;;;
70;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;21.969987869263;2.7099997997284;;;;;;1.2160511016846;0.15000000596046;;;;;;;;;;;;;;;;
48;ft.C.x;cffts2;15;ft.f90:975-975;Innermost;1.013375878334;0.125;;;;;;1.013375878334;0.125;;;;;;;;;;;;;;;;
68;ft.C.x;cfftz;18;ft.f90:1130-1130;Innermost;0.68909555673599;0.084999993443489;;;;;;0.68909555673599;0.084999993443489;;;;;;;;;;;;;;;;
147;ft.C.x;vranlc;53;randi8.f90:60-62;Single;0.56749045848846;0.070000000298023;;;;;;0.56749045848846;0.070000000298023;;;;;;;;;;;;;;;;
76;ft.C.x;fftz2;19;ft.f90:1182-1182,ft.f90:1187-1189;InBetween;2.3510320186615;0.28999999165535;;;;;;0.36481529474258;0.044999998062849;;;;;;;;;;;;;;;;
66;ft.C.x;cfftz;18;ft.f90:1130-1132;Outermost;0.8512356877327;0.10499999672174;;;;;;0.1621401309967;0.019999999552965;;;;;;;;;;;;;;;;
29;ft.C.x;compute_indexmap;11;ft.f90:703-705;Innermost;0.12160510569811;0.015000000596046;;;;;;0.12160510569811;0.015000000596046;;;;;;;;;;;;;;;;
74;ft.C.x;fftz2;19;ft.f90:1168-1168,ft.f90:1182-1182,ft.f90:1189-1190;Outermost;2.4726369380951;0.30499997735023;;;;;;0.12160510569811;0.015000000596046;;;;;;;;;;;;;;;;
49;ft.C.x;cffts2;15;ft.f90:963-965;InBetween;2.310497045517;0.28500002622604;;;;;;0.081070065498352;0.0099999997764826;;;;;;;;;;;;;;;;
3;ft.C.x;ft;6;ft.f90:144-144,ft.f90:208-210;InBetween;16.984178543091;2.0949997901917;;;;;;0.081070065498352;0.0099999997764826;;;;;;;;;;;;;;;;
46;ft.C.x;cffts2;15;ft.f90:975-977;InBetween;1.0944459438324;0.13500000536442;;;;;;0.081070065498352;0.0099999997764826;;;;;;;;;;;;;;;;
69;ft.C.x;cfftz;18;ft.f90:1118-1121;Single;0.040535032749176;0.0049999998882413;;;;;;0.040535032749176;0.0049999998882413;;;;;;;;;;;;;;;;
37;ft.C.x;cffts1;14;ft.f90:928-930;InBetween;2.4321022033691;0.30000001192093;;;;;;0.040535032749176;0.0049999998882413;;;;;;;;;;;;;;;;
