block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
178;ft.C.x;ft.f90:207-208;16.888872146606;2.0899999141693;;;;;;;;;;;;;;;;
950;ft.C.x;ft.f90:1184-1188;16.121196746826;1.9949998855591;;;;;;;;;;;;;;;;
985;ft.C.x;ft.f90:1396-1396;11.717161178589;1.4500000476837;;;;;;;;;;;;;;;;
1046;ft.C.x;ft.f90:1326-1327;7.4747405052185;0.92500001192093;;;;;;;;;;;;;;;;
1053;ft.C.x;ft.f90:1332-1334;5.5353484153748;0.68500000238419;;;;;;;;;;;;;;;;
646;ft.C.x;ft.f90:916-917;5.3333282470703;0.6599999666214;;;;;;;;;;;;;;;;
708;ft.C.x;ft.f90:963-963;2.1414122581482;0.26500001549721;;;;;;;;;;;;;;;;
676;ft.C.x;ft.f90:928-929;2.1414122581482;0.26500001549721;;;;;;;;;;;;;;;;
936;ft.C.x;ft.f90:1188-1188;2.060604095459;0.25499999523163;;;;;;;;;;;;;;;;
920;ft.C.x;ft.f90:1184-1188;1.8181800842285;0.22499999403954;;;;;;;;;;;;;;;;
1021;ft.C.x;ft.f90:1396-1396;1.3737360239029;0.16999998688698;;;;;;;;;;;;;;;;
926;ft.C.x;ft.f90:1182-1182;1.0909081697464;0.13500000536442;;;;;;;;;;;;;;;;
737;ft.C.x;ft.f90:975-975;1.0909081697464;0.13500000536442;;;;;;;;;;;;;;;;
878;ft.C.x;ft.f90:1130-1130;0.84848403930664;0.10499999672174;;;;;;;;;;;;;;;;
1644;ft.C.x;randi8.f90:60-62;0.56565606594086;0.070000007748604;;;;;;;;;;;;;;;;
948;ft.C.x;ft.f90:1189-1189;0.32323202490807;0.03999999910593;;;;;;;;;;;;;;;;
928;ft.C.x;ft.f90:1188-1188;0.28282803297043;0.035000003874302;;;;;;;;;;;;;;;;
934;ft.C.x;ft.f90:1188-1188;0.24242402613163;0.030000001192093;;;;;;;;;;;;;;;;
930;ft.C.x;ft.f90:1188-1188;0.20202001929283;0.025000000372529;;;;;;;;;;;;;;;;
905;ft.C.x;ft.f90:1188-1188;0.20202001929283;0.025000000372529;;;;;;;;;;;;;;;;
937;ft.C.x;ft.f90:1188-1188;0.20202001929283;0.025000000372529;;;;;;;;;;;;;;;;
925;ft.C.x;ft.f90:1168-1168,ft.f90:1190-1190;0.16161601245403;0.019999999552965;;;;;;;;;;;;;;;;
932;ft.C.x;ft.f90:1188-1188;0.12121201306581;0.015000000596046;;;;;;;;;;;;;;;;
900;ft.C.x;ft.f90:1188-1188;0.080808006227016;0.0099999997764826;;;;;;;;;;;;;;;;
166;ft.C.x;ft.f90:144-144,ft.f90:210-210;0.080808006227016;0.0099999997764826;;;;;;;;;;;;;;;;
906;ft.C.x;ft.f90:1188-1188;0.080808006227016;0.0099999997764826;;;;;;;;;;;;;;;;
875;ft.C.x;ft.f90:1131-1131;0.080808006227016;0.0099999997764826;;;;;;;;;;;;;;;;
866;ft.C.x;ft.f90:1120-1121;0.080808006227016;0.0099999997764826;;;;;;;;;;;;;;;;
922;ft.C.x;ft.f90:1168-1169,ft.f90:1183-1188;0.040404003113508;0.0049999998882413;;;;;;;;;;;;;;;;
887;ft.C.x;ft.f90:1142-1142,ft.f90:1163-1168;0.040404003113508;0.0049999998882413;;;;;;;;;;;;;;;;
