block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;flops_sca;flops_vec;flops_sp;flops_dp;flops_sca_sp;flops_sca_dp;flops_vec_sp;flops_vec_dp;
950;ft.C.x;ft.f90:1184-1188;17.08399772644;2.1150004863739;;;;;;;;;;;;;;;;
178;ft.C.x;ft.f90:207-208;17.083995819092;2.1150002479553;;;;;;;;;;;;;;;;
985;ft.C.x;ft.f90:1396-1396;11.873983383179;1.4700001478195;;;;;;;;;;;;;;;;
1046;ft.C.x;ft.f90:1326-1327;8.0775384902954;1;;;;;;;;;;;;;;;;
1053;ft.C.x;ft.f90:1332-1334;5.3715634346008;0.66500002145767;;;;;;;;;;;;;;;;
646;ft.C.x;ft.f90:916-917;5.2504005432129;0.65000003576279;;;;;;;;;;;;;;;;
708;ft.C.x;ft.f90:963-963;2.7463631629944;0.34000000357628;;;;;;;;;;;;;;;;
920;ft.C.x;ft.f90:1184-1188;1.9789971113205;0.24500001966953;;;;;;;;;;;;;;;;
676;ft.C.x;ft.f90:928-929;1.7366708517075;0.21500000357628;;;;;;;;;;;;;;;;
936;ft.C.x;ft.f90:1188-1188;1.4943447113037;0.18500000238419;;;;;;;;;;;;;;;;
1021;ft.C.x;ft.f90:1396-1396;1.3731815814972;0.17000000178814;;;;;;;;;;;;;;;;
737;ft.C.x;ft.f90:975-975;1.3327939510345;0.16500000655651;;;;;;;;;;;;;;;;
926;ft.C.x;ft.f90:1182-1182;1.0500800609589;0.13000001013279;;;;;;;;;;;;;;;;
878;ft.C.x;ft.f90:1130-1130;1.0096923112869;0.125;;;;;;;;;;;;;;;;
1644;ft.C.x;randi8.f90:60-62;0.60581541061401;0.075000002980232;;;;;;;;;;;;;;;;
932;ft.C.x;ft.f90:1188-1188;0.44426465034485;0.055000003427267;;;;;;;;;;;;;;;;
928;ft.C.x;ft.f90:1188-1188;0.32310155034065;0.03999999910593;;;;;;;;;;;;;;;;
948;ft.C.x;ft.f90:1189-1189;0.20193848013878;0.025000002235174;;;;;;;;;;;;;;;;
929;ft.C.x;ft.f90:1188-1188;0.20193848013878;0.025000002235174;;;;;;;;;;;;;;;;
934;ft.C.x;ft.f90:1188-1188;0.20193848013878;0.025000002235174;;;;;;;;;;;;;;;;
937;ft.C.x;ft.f90:1188-1188;0.20193848013878;0.025000002235174;;;;;;;;;;;;;;;;
872;ft.C.x;ft.f90:1132-1132;0.16155077517033;0.019999999552965;;;;;;;;;;;;;;;;
930;ft.C.x;ft.f90:1188-1188;0.12116308510303;0.015000000596046;;;;;;;;;;;;;;;;
900;ft.C.x;ft.f90:1188-1188;0.080775387585163;0.0099999997764826;;;;;;;;;;;;;;;;
877;ft.C.x;ft.f90:1131-1131;0.080775387585163;0.0099999997764826;;;;;;;;;;;;;;;;
970;ft.C.x;ft.f90:1400-1400;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
922;ft.C.x;ft.f90:1168-1169,ft.f90:1183-1188;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
927;ft.C.x;ft.f90:1182-1182,ft.f90:1188-1188;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
933;ft.C.x;ft.f90:1188-1188;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
905;ft.C.x;ft.f90:1188-1188;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
906;ft.C.x;ft.f90:1188-1188;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
172;ft.C.x;ft.f90:209-209;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
733;ft.C.x;ft.f90:976-976;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
174;ft.C.x;ft.f90:209-209;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
876;ft.C.x;ft.f90:1131-1131;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
896;ft.C.x;ft.f90:1182-1182;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
179;ft.C.x;ft.f90:208-209;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
1047;ft.C.x;ft.f90:1328-1328;0.040387693792582;0.0049999998882413;;;;;;;;;;;;;;;;
